count,p
10000,http://purl.org/stuff/rev#text
5930,http://www.w3.org/2000/01/rdf-schema#comment
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
55,http://www.w3.org/2000/01/rdf-schema#subClassOf
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
4221,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
551,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
36,http://purl.org/dc/elements/1.1/publisher
430,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
187,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
10000,http://purl.org/dc/elements/1.1/title
503,http://xmlns.com/foaf/0.1/mbox_sha1sum
756,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
989,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor
502,http://xmlns.com/foaf/0.1/name
34,http://xmlns.com/foaf/0.1/homepage
5902,http://www.w3.org/2000/01/rdf-schema#label
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
492,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
179,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo
158,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
502,http://purl.org/stuff/rev#reviewer
206,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
365,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate
469,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor
743,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
20000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage
754,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
188,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom
20000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price
1294,http://purl.org/dc/elements/1.1/date
