"count","c"
136,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor"
1089,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer"
1445,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature"
41,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer"
47,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4"
36,"http://xmlns.com/foaf/0.1/Person"
362,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
179,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6"

