"count","c"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10"
17,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor"
17,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType"
6,"http://xmlns.com/foaf/0.1/Person"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer"
17,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12"
18,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature"
18,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8"

