count,c
727,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69
930,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57
555,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType45
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121
772,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType33
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133
800,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType29
1236,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
944,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9
673,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61
351,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106
266,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118
3018,http://xmlns.com/foaf/0.1/Person
159,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134
1121,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
233,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146
447,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97
365,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85
383,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73
620,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68
441,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120
592,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56
257,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132
342,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType44
152,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144
956,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType28
804,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
23725,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
1522,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8
421,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72
336,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105
189,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117
830,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60
127,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType129
750,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType32
1098,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType20
509,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96
306,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType84
338,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType47
684,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType35
1181,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType23
1242,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11
370,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99
353,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111
361,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType59
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151
823,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType19
1878,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7
426,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108
484,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91
459,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87
466,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112
767,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75
421,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124
246,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136
423,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63
112,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148
205,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType51
583,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58
457,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType46
926,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType34
331,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110
671,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType22
