"count","c"
4,"http://dbpedia.org/ontology/AmericanFootballLeague"
146,"http://www.opengis.net/gml/_Feature"
4,"http://dbpedia.org/ontology/MusicFestival"
40,"http://dbpedia.org/ontology/Place"
4,"http://dbpedia.org/ontology/Newspaper"
3,"http://dbpedia.org/ontology/Vein"
5,"http://dbpedia.org/ontology/Arachnid"
5,"http://dbpedia.org/ontology/TennisPlayer"
72,"http://xmlns.com/foaf/0.1/Person"
4,"http://dbpedia.org/ontology/Park"
2,"http://dbpedia.org/ontology/Planet"
5,"http://dbpedia.org/ontology/IceHockeyPlayer"
5,"http://dbpedia.org/ontology/ClubMoss"
3,"http://dbpedia.org/ontology/Brain"
6,"http://dbpedia.org/ontology/Writer"
4,"http://dbpedia.org/ontology/MixedMartialArtsLeague"
4,"http://dbpedia.org/ontology/WineRegion"
5,"http://dbpedia.org/ontology/University"
4,"http://dbpedia.org/ontology/CanadianFootballLeague"
6,"http://dbpedia.org/ontology/Cyclist"
4,"http://dbpedia.org/ontology/Film"
6,"http://dbpedia.org/ontology/Fish"
3,"http://dbpedia.org/ontology/AutomobileEngine"
4,"http://dbpedia.org/ontology/SoftballLeague"
4,"http://dbpedia.org/ontology/WorldHeritageSite"
5,"http://dbpedia.org/ontology/Architect"
13,"http://dbpedia.org/ontology/Politician"
4,"http://dbpedia.org/ontology/Legislature"
5,"http://dbpedia.org/ontology/FigureSkater"
14,"http://dbpedia.org/ontology/Animal"
5,"http://dbpedia.org/ontology/BritishRoyalty"
5,"http://dbpedia.org/ontology/VideoGame"
2,"http://dbpedia.org/ontology/OlympicResult"
5,"http://dbpedia.org/ontology/Conifer"
6,"http://dbpedia.org/ontology/Reptile"
5,"http://dbpedia.org/ontology/Crustacean"
4,"http://dbpedia.org/ontology/MilitaryUnit"
3,"http://dbpedia.org/ontology/Game"
4,"http://dbpedia.org/ontology/PoloLeague"
5,"http://dbpedia.org/ontology/Criminal"
26,"http://dbpedia.org/ontology/SportsLeague"
5,"http://dbpedia.org/ontology/Airline"
10,"http://dbpedia.org/ontology/AnatomicalStructure"
6,"http://dbpedia.org/ontology/FictionalCharacter"
4,"http://dbpedia.org/ontology/LunarCrater"
5,"http://dbpedia.org/ontology/ComicsCreator"
3,"http://dbpedia.org/ontology/EthnicGroup"
5,"http://dbpedia.org/ontology/Boxer"
3,"http://dbpedia.org/ontology/Artery"
6,"http://dbpedia.org/ontology/Saint"
1,"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"
6,"http://dbpedia.org/ontology/PrimeMinister"
5,"http://dbpedia.org/ontology/GrandPrix"
4,"http://dbpedia.org/ontology/FilmFestival"
2,"http://dbpedia.org/ontology/Currency"
4,"http://dbpedia.org/ontology/MotorcycleRacingLeague"
5,"http://dbpedia.org/ontology/Philosopher"
7,"http://dbpedia.org/ontology/AdultActor"
4,"http://dbpedia.org/ontology/Cave"
2,"http://dbpedia.org/ontology/Colour"
4,"http://dbpedia.org/ontology/InlineHockeyLeague"
3,"http://dbpedia.org/ontology/Nerve"
5,"http://dbpedia.org/ontology/GreenAlga"
3,"http://dbpedia.org/ontology/Bone"
15,"http://dbpedia.org/ontology/Plant"
7,"http://dbpedia.org/ontology/GridironFootballPlayer"
4,"http://dbpedia.org/ontology/SiteOfSpecialScientificInterest"
5,"http://dbpedia.org/ontology/SoccerClub"
6,"http://dbpedia.org/ontology/MemberOfParliament"
5,"http://dbpedia.org/ontology/Scientist"
2,"http://dbpedia.org/ontology/Website"
4,"http://dbpedia.org/ontology/PlayboyPlaymate"
23,"http://dbpedia.org/ontology/Athlete"
6,"http://dbpedia.org/ontology/Mayor"
4,"http://dbpedia.org/ontology/VideogamesLeague"
5,"http://dbpedia.org/ontology/Single"
4,"http://dbpedia.org/ontology/IceHockeyLeague"
4,"http://dbpedia.org/ontology/Road"
5,"http://dbpedia.org/ontology/Stadium"
6,"http://dbpedia.org/ontology/BaseballPlayer"
3,"http://dbpedia.org/ontology/Musical"
7,"http://dbpedia.org/ontology/Stream"
4,"http://dbpedia.org/ontology/HandballLeague"
4,"http://dbpedia.org/ontology/Rocket"
5,"http://dbpedia.org/ontology/Ship"
3,"http://dbpedia.org/ontology/Beverage"
5,"http://dbpedia.org/ontology/College"
6,"http://dbpedia.org/ontology/Canal"
4,"http://dbpedia.org/ontology/SpaceShuttle"
7,"http://dbpedia.org/ontology/AmericanFootballPlayer"
3,"http://dbpedia.org/ontology/Bacteria"
5,"http://dbpedia.org/ontology/Olympics"
7,"http://dbpedia.org/ontology/EducationalInstitution"
2,"http://dbpedia.org/ontology/Protein"
4,"http://dbpedia.org/ontology/TelevisionEpisode"
3,"http://dbpedia.org/ontology/Disease"
5,"http://dbpedia.org/ontology/Fern"
12,"http://dbpedia.org/ontology/Artist"
6,"http://dbpedia.org/ontology/Amphibian"
5,"http://dbpedia.org/ontology/Monarch"
5,"http://dbpedia.org/ontology/RecordLabel"
5,"http://dbpedia.org/ontology/Race"
5,"http://dbpedia.org/ontology/Chancellor"
28,"http://dbpedia.org/ontology/Species"
4,"http://dbpedia.org/ontology/BasketballLeague"
5,"http://dbpedia.org/ontology/Device"
4,"http://dbpedia.org/ontology/Mountain"
6,"http://dbpedia.org/ontology/ChristianBishop"
2,"http://dbpedia.org/ontology/PersonFunction"
4,"http://dbpedia.org/ontology/Astronaut"
