"count","p"
1,"http://dbpedia.org/property/propinsi"
1,"http://dbpedia.org/property/muzzleEnergy"
1,"http://dbpedia.org/property/propellorOrRotor_percent_3F"
1,"http://dbpedia.org/property/vicePresidentOfStudentServices"
1,"http://dbpedia.org/property/nextLevelGaming"
2,"http://dbpedia.org/property/shipSpeedAsBuilt_percent_281888_percent_29"
1,"http://dbpedia.org/property/nssCoOrdinator"
1,"http://dbpedia.org/property/currentMembers3a"
1,"http://dbpedia.org/property/t2l"
1,"http://dbpedia.org/property/t8w"
2,"http://dbpedia.org/property/ghetto"
1,"http://dbpedia.org/property/missionCost"
1,"http://dbpedia.org/property/nextauthor"
1,"http://dbpedia.org/property/prevauthor"
3,"http://dbpedia.org/property/numSpinStates"
1,"http://dbpedia.org/property/webDeveloper"
1,"http://dbpedia.org/property/spirit"
1,"http://dbpedia.org/property/coachgamesf"
1,"http://dbpedia.org/property/coachyeareend"
1,"http://dbpedia.org/property/district_percent_23"
1,"http://dbpedia.org/property/brandLogo"
1,"http://dbpedia.org/property/alco531Builddate"
1,"http://dbpedia.org/property/routeSetter"
1,"http://dbpedia.org/property/subclasis"
2,"http://dbpedia.org/property/cinematograpy"
1,"http://dbpedia.org/property/affliations"
1,"http://dbpedia.org/property/jr.SchoolPrincipal"
1,"http://dbpedia.org/property/floorArea_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0"
2,"http://dbpedia.org/property/_2007tuition"
1,"http://dbpedia.org/property/certificatePrograms"
1,"http://dbpedia.org/property/chiefLibrarian"
1,"http://dbpedia.org/property/collegeSecretary"
1,"http://dbpedia.org/property/medical"
1,"http://dbpedia.org/property/lenghttp//en.wikipedia.org/w/index.php_percent_3Ftitle"
1,"http://dbpedia.org/property/shipStabilsers"
1,"http://dbpedia.org/property/endingTheme"
8,"http://dbpedia.org/property/crew2Down"
1,"http://dbpedia.org/property/conductor_percent_2CScore"
1,"http://dbpedia.org/property/spokenIn"
1,"http://dbpedia.org/property/kpe2y"
1,"http://dbpedia.org/property/statesRepresented"
1,"http://dbpedia.org/property/groupPosition"
1,"http://dbpedia.org/property/leaderInTheScottishParliament"
1,"http://dbpedia.org/property/velocityNeverExceed_percent_28vne_percent_29"
1,"http://dbpedia.org/property/menscoach"
1,"http://dbpedia.org/property/videoRecording"
1,"http://dbpedia.org/property/_percent_2BAttendance"
1,"http://dbpedia.org/property/loops"
1,"http://dbpedia.org/property/drawingsEditor"
1,"http://dbpedia.org/property/culturalOriginssubgenres"
4,"http://dbpedia.org/property/ilMlb"
1,"http://dbpedia.org/property/clubAdministrator"
1,"http://dbpedia.org/property/homepagex"
1,"http://dbpedia.org/property/jn"
1,"http://dbpedia.org/property/dean_percent_28advancement_percent_29"
2,"http://dbpedia.org/property/taxDomain"
1,"http://dbpedia.org/property/ThisAlbum"
1,"http://dbpedia.org/property/merknader"
1,"http://dbpedia.org/property/parti9seter"
1,"http://dbpedia.org/property//Medlineplus"
1,"http://dbpedia.org/property/foundingBoard"
1,"http://dbpedia.org/property/shipPlacedOutOfService"
1,"http://dbpedia.org/property/isotopesof"
1,"http://dbpedia.org/property/tr_percent_E1_percent_BB_percent_B1cThu_percent_E1_percent_BB_percent_99c"
1,"http://dbpedia.org/property/bonusFootage"
1,"http://dbpedia.org/property/country2Flag"
1,"http://dbpedia.org/property/totalRetailSpace"
1,"http://dbpedia.org/property/robbinWatsonLeague"
2,"http://dbpedia.org/property/mandos"
1,"http://dbpedia.org/property/inaretQuantity"
1,"http://dbpedia.org/property/otherLang"
2,"http://dbpedia.org/property/parti8prosent"
1,"http://dbpedia.org/property/malayalamScript"
1,"http://dbpedia.org/property/visc"
1,"http://dbpedia.org/property/longh"
2,"http://dbpedia.org/property/winningTribe"
1,"http://dbpedia.org/property/verticalElevation"
1,"http://dbpedia.org/property/office.web"
1,"http://dbpedia.org/property/normalTakeoffWeightAlt"
1,"http://dbpedia.org/property/oilUsed"
1,"http://dbpedia.org/property/callLetterMeaning"
1,"http://dbpedia.org/property/wstalished"
311,"http://dbpedia.org/property/centrehalfback"
592,"http://dbpedia.org/property/deaths"
69087,"http://dbpedia.org/property/rd1Score"
13347,"http://dbpedia.org/property/siteStadium"
461,"http://dbpedia.org/property/skatingseason"
120,"http://dbpedia.org/property/team2Goals"
65,"http://dbpedia.org/property/ecfResult"
115,"http://dbpedia.org/property/rd3Score02b"
25,"http://dbpedia.org/property/_1cName"
22,"http://dbpedia.org/property/rd3Score02secondleg"
1,"http://dbpedia.org/property/team3time"
1,"http://dbpedia.org/property/_3v7a"
283,"http://dbpedia.org/property/hw"
73,"http://dbpedia.org/property/quoted"
11,"http://dbpedia.org/property/team3b"
15,"http://dbpedia.org/property/week1015Color"
4,"http://dbpedia.org/property/week1813Color"
3,"http://dbpedia.org/property/week181Color"
15,"http://dbpedia.org/property/week711Color"
12,"http://dbpedia.org/property/week82Color"
13,"http://dbpedia.org/property/week923Color"
12,"http://dbpedia.org/property/week97Color"
2,"http://dbpedia.org/property/footage"
111,"http://dbpedia.org/property/thirdTeamRace"
13,"http://dbpedia.org/property/rd1Score19Agg"
3,"http://dbpedia.org/property/db1Third"
2,"http://dbpedia.org/property/singleslink"
284,"http://dbpedia.org/property/numberOfRooms"
2939,"http://dbpedia.org/ontology/lowerAge"
63,"http://dbpedia.org/property/affiliate"
12,"http://dbpedia.org/property/ge"
7,"http://dbpedia.org/property/schoolColor"
103,"http://dbpedia.org/property/populationsecondyear"
1,"http://dbpedia.org/property/aircraftRescue"
61,"http://dbpedia.org/property/rangeMapAlt"
76,"http://dbpedia.org/property/writings"
2,"http://dbpedia.org/property/centered"
1,"http://dbpedia.org/property/_150Industry"
2,"http://dbpedia.org/property/i1Gene"
5,"http://dbpedia.org/property/list3style"
2,"http://dbpedia.org/property/onealso"
4,"http://dbpedia.org/property/lastSong"
74,"http://dbpedia.org/property/mainSettlement"
21,"http://dbpedia.org/property/geo"
1,"http://dbpedia.org/property/overlay27left"
1,"http://dbpedia.org/property/nameAustinLane"
3,"http://dbpedia.org/property/ciic"
1,"http://dbpedia.org/property/demographics1Footnotes"
3,"http://dbpedia.org/property/aflDraftedyear"
1,"http://dbpedia.org/property/asst.CityEditor"
2,"http://dbpedia.org/property/fullTimeEnrollment"
