count,c
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType45
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType33
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType29
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118
503,http://xmlns.com/foaf/0.1/Person
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType44
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType28
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
4745,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType129
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType32
33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType20
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType84
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType47
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType35
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType23
33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType59
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151
21,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType19
48,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType51
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType46
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType34
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType22
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122
34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType150
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90
105,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType50
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType123
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType135
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147
21,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType62
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType25
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141
40,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType89
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType49
25,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType37
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
151,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
144,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType138
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType81
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType65
10000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType53
17,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType41
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType36
37,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType24
33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType48
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140
