"count","p"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price"
78,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country"
213,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6"
67,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4"
100,"http://purl.org/stuff/rev#reviewer"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
2,"http://xmlns.com/foaf/0.1/homepage"
308,"http://www.w3.org/2000/01/rdf-schema#label"
6,"http://www.w3.org/2000/01/rdf-schema#subClassOf"
624,"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
614,"http://purl.org/dc/elements/1.1/publisher"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage"
308,"http://www.w3.org/2000/01/rdf-schema#comment"
614,"http://purl.org/dc/elements/1.1/date"
78,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
100,"http://purl.org/stuff/rev#text"
6,"http://xmlns.com/foaf/0.1/name"
66,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3"
200,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
6,"http://xmlns.com/foaf/0.1/mbox_sha1sum"
100,"http://purl.org/dc/elements/1.1/title"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3"

