"count","p"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price"
717,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1"
54,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country"
2375,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2"
53,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
17,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6"
701,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4"
1000,"http://purl.org/stuff/rev#reviewer"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor"
44,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
49,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
16,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
4,"http://xmlns.com/foaf/0.1/homepage"
1124,"http://www.w3.org/2000/01/rdf-schema#label"
20,"http://www.w3.org/2000/01/rdf-schema#subClassOf"
4274,"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
4174,"http://purl.org/dc/elements/1.1/publisher"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage"
1124,"http://www.w3.org/2000/01/rdf-schema#comment"
4174,"http://purl.org/dc/elements/1.1/date"
713,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom"
53,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
1000,"http://purl.org/stuff/rev#text"
50,"http://xmlns.com/foaf/0.1/name"
691,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
50,"http://xmlns.com/foaf/0.1/mbox_sha1sum"
1000,"http://purl.org/dc/elements/1.1/title"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3"

