count,p
289,http://purl.org/dc/elements/1.1/date
289,http://purl.org/dc/elements/1.1/publisher
289,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
289,http://www.w3.org/2000/01/rdf-schema#comment
289,http://www.w3.org/2000/01/rdf-schema#label
7,http://purl.org/dc/elements/1.1/date
7,http://purl.org/dc/elements/1.1/publisher
7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
7,http://www.w3.org/2000/01/rdf-schema#comment
7,http://www.w3.org/2000/01/rdf-schema#label
6,http://www.w3.org/2000/01/rdf-schema#subClassOf
1,http://purl.org/dc/elements/1.1/date
1,http://purl.org/dc/elements/1.1/publisher
2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
1,http://www.w3.org/2000/01/rdf-schema#comment
1,http://www.w3.org/2000/01/rdf-schema#label
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
4,http://purl.org/dc/elements/1.1/date
4,http://purl.org/dc/elements/1.1/publisher
8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
4,http://www.w3.org/2000/01/rdf-schema#comment
4,http://www.w3.org/2000/01/rdf-schema#label
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
75,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
