"count","p"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price"
7014,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1"
537,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country"
20548,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2"
551,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
206,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6"
7004,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4"
10000,"http://purl.org/stuff/rev#reviewer"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor"
10000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate"
10000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor"
491,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
492,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
201,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
34,"http://xmlns.com/foaf/0.1/homepage"
5930,"http://www.w3.org/2000/01/rdf-schema#label"
150,"http://www.w3.org/2000/01/rdf-schema#subClassOf"
37433,"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
36433,"http://purl.org/dc/elements/1.1/publisher"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage"
5930,"http://www.w3.org/2000/01/rdf-schema#comment"
36433,"http://purl.org/dc/elements/1.1/date"
7004,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom"
541,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
10000,"http://purl.org/stuff/rev#text"
503,"http://xmlns.com/foaf/0.1/name"
6973,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
503,"http://xmlns.com/foaf/0.1/mbox_sha1sum"
10000,"http://purl.org/dc/elements/1.1/title"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3"

