"count","c"
26,"http://dbpedia.org/ontology/Eukaryote"
3,"http://dbpedia.org/ontology/Game"
3,"http://dbpedia.org/ontology/Artery"
4,"http://dbpedia.org/ontology/AutoRacingLeague"
4,"http://dbpedia.org/ontology/PokerPlayer"
5,"http://dbpedia.org/ontology/ShoppingMall"
5,"http://dbpedia.org/ontology/Cyclist"
4,"http://dbpedia.org/ontology/PoloLeague"
5,"http://dbpedia.org/ontology/Software"
6,"http://dbpedia.org/ontology/Congressman"
72,"http://xmlns.com/foaf/0.1/Person"
5,"http://dbpedia.org/ontology/Ship"
5,"http://dbpedia.org/ontology/Fern"
4,"http://dbpedia.org/ontology/Magazine"
3,"http://dbpedia.org/ontology/Automobile"
5,"http://dbpedia.org/ontology/Lighthouse"
5,"http://dbpedia.org/ontology/RecordLabel"
5,"http://dbpedia.org/ontology/Comedian"
5,"http://dbpedia.org/ontology/Single"
4,"http://dbpedia.org/ontology/Cave"
4,"http://dbpedia.org/ontology/Road"
5,"http://dbpedia.org/ontology/College"
3,"http://dbpedia.org/ontology/Sport"
6,"http://dbpedia.org/ontology/City"
5,"http://dbpedia.org/ontology/Arachnid"
4,"http://dbpedia.org/ontology/CollegeCoach"
5,"http://dbpedia.org/ontology/BritishRoyalty"
4,"http://dbpedia.org/ontology/Non-ProfitOrganisation"
5,"http://dbpedia.org/ontology/OfficeHolder"
6,"http://dbpedia.org/ontology/Mollusca"
7,"http://dbpedia.org/ontology/FloweringPlant"
4,"http://dbpedia.org/ontology/AustralianFootballLeague"
4,"http://dbpedia.org/ontology/LacrosseLeague"
4,"http://dbpedia.org/ontology/ProtectedArea"
3,"http://dbpedia.org/ontology/Disease"
9,"http://dbpedia.org/ontology/Cleric"
5,"http://dbpedia.org/ontology/Race"
4,"http://dbpedia.org/ontology/SiteOfSpecialScientificInterest"
6,"http://dbpedia.org/ontology/MusicalArtist"
5,"http://dbpedia.org/ontology/Crustacean"
5,"http://dbpedia.org/ontology/WomensTennisAssociationTournament"
5,"http://dbpedia.org/ontology/Olympics"
4,"http://dbpedia.org/ontology/PlayboyPlaymate"
4,"http://dbpedia.org/ontology/FilmFestival"
5,"http://dbpedia.org/ontology/AdministrativeRegion"
4,"http://dbpedia.org/ontology/BaseballLeague"
11,"http://dbpedia.org/ontology/MeanOfTransportation"
4,"http://dbpedia.org/ontology/SpeedwayLeague"
46,"http://dbpedia.org/ontology/Organisation"
7,"http://dbpedia.org/ontology/EducationalInstitution"
4,"http://dbpedia.org/ontology/MusicFestival"
7,"http://dbpedia.org/ontology/GridironFootballPlayer"
14,"http://dbpedia.org/ontology/Animal"
5,"http://dbpedia.org/ontology/Judge"
4,"http://dbpedia.org/ontology/Activity"
5,"http://dbpedia.org/ontology/Cycad"
6,"http://dbpedia.org/ontology/Town"
7,"http://dbpedia.org/ontology/VoiceActor"
40,"http://dbpedia.org/ontology/Place"
4,"http://dbpedia.org/ontology/MotorcycleRacingLeague"
