count,c
50022,http://dbpedia.org/ontology/Musical
155528,http://dbpedia.org/ontology/PrimeMinister
626817,http://dbpedia.org/ontology/AmericanFootballPlayer
464145,http://dbpedia.org/ontology/Airport
4128939,http://dbpedia.org/ontology/Animal
16827,http://dbpedia.org/ontology/WineRegion
624846,http://dbpedia.org/ontology/Writer
1487918,http://dbpedia.org/ontology/Politician
6200068,http://dbpedia.org/ontology/Eukaryote
106772,http://dbpedia.org/ontology/Monarch
18897,http://dbpedia.org/ontology/Ambassador
2387588,http://dbpedia.org/ontology/Film
31250,http://dbpedia.org/ontology/WrestlingEvent
177512,http://dbpedia.org/ontology/Governor
570121,http://dbpedia.org/ontology/Stream
35599,http://dbpedia.org/ontology/VoiceActor
64794,http://dbpedia.org/ontology/ShoppingMall
11612,http://dbpedia.org/ontology/Artery
192538,http://dbpedia.org/ontology/SportsEvent
185435,http://dbpedia.org/ontology/Weapon
308902,http://dbpedia.org/ontology/Station
19234245,http://dbpedia.org/ontology/Place
9807,http://dbpedia.org/ontology/Muscle
93667,http://dbpedia.org/ontology/GrandPrix
209297,http://dbpedia.org/ontology/EthnicGroup
80557,http://dbpedia.org/ontology/Crustacean
471,http://dbpedia.org/ontology/CricketLeague
425183,http://dbpedia.org/ontology/BritishRoyalty
12152037,http://dbpedia.org/ontology/Settlement
853040,http://dbpedia.org/ontology/BaseballPlayer
409,http://dbpedia.org/ontology/SpaceShuttle
205125,http://dbpedia.org/ontology/President
149,http://dbpedia.org/ontology/AustralianFootballLeague
1023,http://dbpedia.org/ontology/LacrosseLeague
50207,http://dbpedia.org/ontology/MusicFestival
343922,http://dbpedia.org/ontology/Cleric
65118,http://dbpedia.org/ontology/SportsLeague
306075,http://dbpedia.org/ontology/Amphibian
420820,http://dbpedia.org/ontology/Aircraft
9049,http://dbpedia.org/ontology/Sport
1642319,http://dbpedia.org/ontology/Company
119853,http://dbpedia.org/ontology/AnatomicalStructure
522798,http://dbpedia.org/ontology/IceHockeyPlayer
8113,http://dbpedia.org/ontology/College
409,http://dbpedia.org/ontology/TennisLeague
197851,http://dbpedia.org/ontology/Wrestler
175521,http://dbpedia.org/ontology/Song
147809,http://dbpedia.org/ontology/Cyclist
4107,http://dbpedia.org/ontology/AmericanFootballLeague
52097,http://dbpedia.org/ontology/Activity
704,http://dbpedia.org/ontology/FieldHockeyLeague
921413,http://dbpedia.org/ontology/SoccerClub
9777,http://dbpedia.org/ontology/Olympics
46199,http://dbpedia.org/ontology/Hospital
4137,http://dbpedia.org/ontology/RugbyLeague
9833,http://dbpedia.org/ontology/Chancellor
4710,http://dbpedia.org/ontology/Spacecraft
17848,http://dbpedia.org/ontology/Brain
5528568,http://dbpedia.org/ontology/Artist
127837,http://dbpedia.org/ontology/TennisPlayer
577203,http://dbpedia.org/ontology/Planet
131858,http://dbpedia.org/ontology/ChristianBishop
645538,http://dbpedia.org/ontology/MilitaryConflict
187062,http://dbpedia.org/ontology/Drug
9633,http://dbpedia.org/ontology/FilmFestival
29031,http://dbpedia.org/ontology/Pope
37122,http://dbpedia.org/ontology/LunarCrater
10962,http://dbpedia.org/ontology/HockeyTeam
9028,http://dbpedia.org/ontology/IceHockeyLeague
19125,http://dbpedia.org/ontology/SkiArea
20844,http://dbpedia.org/ontology/Convention
20389,http://dbpedia.org/ontology/Currency
15443,http://dbpedia.org/ontology/Colour
578117,http://dbpedia.org/ontology/Bird
1129803,http://dbpedia.org/ontology/Band
69475,http://dbpedia.org/ontology/MountainRange
61755,http://dbpedia.org/ontology/Criminal
3903729,http://dbpedia.org/ontology/SoccerPlayer
49358,http://dbpedia.org/ontology/Award
54454,http://dbpedia.org/ontology/WorldHeritageSite
55405,http://dbpedia.org/ontology/PersonFunction
942404,http://dbpedia.org/ontology/SportsTeam
7120044,http://dbpedia.org/ontology/Organisation
95610,http://dbpedia.org/ontology/Magazine
462752,http://dbpedia.org/ontology/Fish
