count,c
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118
503,http://xmlns.com/foaf/0.1/Person
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144
4745,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType129
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType84
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType59
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType150
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType123
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType135
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74
21,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType62
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType89
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
151,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType138
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType81
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType65
17,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102
10000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType109
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType80
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType64
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType125
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType137
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType131
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67
20000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType83
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType71
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType130
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType66
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType127
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType139
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType82
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType70
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115
