count,c
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
6,http://xmlns.com/foaf/0.1/Person
289,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
