count,c
4745,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
151,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType39
211,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType89
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1
37,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType24
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType23
225,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType3
267,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118
144,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType22
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85
33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType65
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType54
48,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType35
40,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType33
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType130
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType45
105,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115
25,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType37
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType38
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType46
34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType53
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType42
34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType41
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType28
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType83
33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112
