"count","c"
115839,"http://dbpedia.org/ontology/Eukaryote"
777,"http://dbpedia.org/ontology/Game"
283,"http://dbpedia.org/ontology/Artery"
14,"http://dbpedia.org/ontology/AutoRacingLeague"
445,"http://dbpedia.org/ontology/PokerPlayer"
1078,"http://dbpedia.org/ontology/ShoppingMall"
2208,"http://dbpedia.org/ontology/Cyclist"
2,"http://dbpedia.org/ontology/PoloLeague"
15632,"http://dbpedia.org/ontology/Software"
1539,"http://dbpedia.org/ontology/Congressman"
40154,"http://xmlns.com/foaf/0.1/Person"
8808,"http://dbpedia.org/ontology/Ship"
518,"http://dbpedia.org/ontology/Fern"
1573,"http://dbpedia.org/ontology/Magazine"
3059,"http://dbpedia.org/ontology/Automobile"
737,"http://dbpedia.org/ontology/Lighthouse"
1244,"http://dbpedia.org/ontology/RecordLabel"
518,"http://dbpedia.org/ontology/Comedian"
21432,"http://dbpedia.org/ontology/Single"
105,"http://dbpedia.org/ontology/Cave"
6385,"http://dbpedia.org/ontology/Road"
50,"http://dbpedia.org/ontology/College"
65,"http://dbpedia.org/ontology/Sport"
9655,"http://dbpedia.org/ontology/City"
1403,"http://dbpedia.org/ontology/Arachnid"
2894,"http://dbpedia.org/ontology/CollegeCoach"
3656,"http://dbpedia.org/ontology/BritishRoyalty"
1079,"http://dbpedia.org/ontology/Non-ProfitOrganisation"
13404,"http://dbpedia.org/ontology/OfficeHolder"
7053,"http://dbpedia.org/ontology/Mollusca"
8224,"http://dbpedia.org/ontology/FloweringPlant"
3,"http://dbpedia.org/ontology/AustralianFootballLeague"
10,"http://dbpedia.org/ontology/LacrosseLeague"
3436,"http://dbpedia.org/ontology/ProtectedArea"
3738,"http://dbpedia.org/ontology/Disease"
4264,"http://dbpedia.org/ontology/Cleric"
199,"http://dbpedia.org/ontology/Race"
296,"http://dbpedia.org/ontology/SiteOfSpecialScientificInterest"
20583,"http://dbpedia.org/ontology/MusicalArtist"
1288,"http://dbpedia.org/ontology/Crustacean"
43,"http://dbpedia.org/ontology/WomensTennisAssociationTournament"
52,"http://dbpedia.org/ontology/Olympics"
514,"http://dbpedia.org/ontology/PlayboyPlaymate"
118,"http://dbpedia.org/ontology/FilmFestival"
49677,"http://dbpedia.org/ontology/AdministrativeRegion"
105,"http://dbpedia.org/ontology/BaseballLeague"
17008,"http://dbpedia.org/ontology/MeanOfTransportation"
2,"http://dbpedia.org/ontology/SpeedwayLeague"
93607,"http://dbpedia.org/ontology/Organisation"
21459,"http://dbpedia.org/ontology/EducationalInstitution"
428,"http://dbpedia.org/ontology/MusicFestival"
12545,"http://dbpedia.org/ontology/GridironFootballPlayer"
77181,"http://dbpedia.org/ontology/Animal"
730,"http://dbpedia.org/ontology/Judge"
842,"http://dbpedia.org/ontology/Activity"
104,"http://dbpedia.org/ontology/Cycad"
24258,"http://dbpedia.org/ontology/Town"
341,"http://dbpedia.org/ontology/VoiceActor"
308376,"http://dbpedia.org/ontology/Place"
8,"http://dbpedia.org/ontology/MotorcycleRacingLeague"
604,"http://dbpedia.org/ontology/FormulaOneRacer"
63972,"http://dbpedia.org/ontology/Artist"
62,"http://dbpedia.org/ontology/Spacecraft"
13881,"http://dbpedia.org/ontology/Device"
8516,"http://dbpedia.org/ontology/Fish"
678,"http://dbpedia.org/ontology/Model"
23364,"http://dbpedia.org/ontology/Company"
1653,"http://dbpedia.org/ontology/Bridge"
26,"http://dbpedia.org/ontology/Gnetophytes"
3326,"http://dbpedia.org/ontology/MemberOfParliament"
721,"http://dbpedia.org/ontology/GrandPrix"
3742,"http://dbpedia.org/ontology/ComicsCharacter"
318,"http://dbpedia.org/ontology/Bone"
536,"http://dbpedia.org/ontology/Architect"
167,"http://dbpedia.org/ontology/Vein"
1922,"http://dbpedia.org/ontology/EthnicGroup"
7,"http://dbpedia.org/ontology/Continent"
10,"http://dbpedia.org/ontology/InlineHockeyLeague"
4943,"http://dbpedia.org/ontology/Aircraft"
117,"http://dbpedia.org/ontology/SoccerLeague"
236,"http://dbpedia.org/ontology/Currency"
1,"http://dbpedia.org/ontology/SoftballLeague"
4,"http://dbpedia.org/ontology/TennisLeague"
468,"http://dbpedia.org/ontology/MusicGenre"
30,"http://dbpedia.org/ontology/Valley"
452,"http://dbpedia.org/ontology/Award"
637,"http://dbpedia.org/ontology/Mayor"
1755,"http://dbpedia.org/ontology/SportsEvent"
12320,"http://dbpedia.org/ontology/Planet"
134,"http://dbpedia.org/ontology/Archaea"
19987,"http://dbpedia.org/ontology/BodyOfWater"
16,"http://dbpedia.org/ontology/VolleyballLeague"
4986,"http://dbpedia.org/ontology/ChemicalCompound"
3,"http://dbpedia.org/ontology/HandballLeague"
73,"http://dbpedia.org/ontology/Canal"
31115,"http://dbpedia.org/ontology/Film"
30083,"http://dbpedia.org/ontology/Insect"
1767,"http://dbpedia.org/ontology/Country"
279,"http://dbpedia.org/ontology/BadmintonPlayer"
205,"http://dbpedia.org/ontology/Ambassador"
7268,"http://dbpedia.org/ontology/Airport"
48,"http://dbpedia.org/ontology/LaunchPad"
449,"http://dbpedia.org/ontology/NascarDriver"
5,"http://dbpedia.org/ontology/CricketLeague"
1294,"http://dbpedia.org/ontology/PrimeMinister"
12,"http://dbpedia.org/ontology/FieldHockeyLeague"
4522,"http://dbpedia.org/ontology/Reptile"
1298,"http://dbpedia.org/ontology/GaelicGamesPlayer"
350,"http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete"
262,"http://dbpedia.org/ontology/Pope"
7872,"http://dbpedia.org/ontology/RadioStation"
185,"http://dbpedia.org/ontology/Grape"
267,"http://dbpedia.org/ontology/Convention"
10008,"http://dbpedia.org/ontology/TelevisionShow"
2448,"http://dbpedia.org/ontology/RugbyPlayer"
407,"http://dbpedia.org/ontology/Brain"
93203,"http://dbpedia.org/ontology/Athlete"
61762,"http://dbpedia.org/ontology/Album"
6450,"http://dbpedia.org/ontology/Mammal"
232288,"http://dbpedia.org/ontology/PopulatedPlace"
6385,"http://dbpedia.org/ontology/Infrastructure"
3,"http://dbpedia.org/ontology/CanadianFootballLeague"
7339,"http://dbpedia.org/ontology/AmericanFootballPlayer"
964,"http://dbpedia.org/ontology/Boxer"
14,"http://dbpedia.org/ontology/CanadianFootballTeam"
2680,"http://dbpedia.org/ontology/Song"
7,"http://dbpedia.org/ontology/SpaceShuttle"
8182,"http://dbpedia.org/ontology/MilitaryUnit"
2,"http://dbpedia.org/ontology/Monument"
558,"http://dbpedia.org/ontology/OlympicResult"
1755,"http://dbpedia.org/ontology/Governor"
201,"http://dbpedia.org/ontology/Muscle"
10899,"http://dbpedia.org/ontology/MilitaryPerson"
650,"http://dbpedia.org/ontology/Sales"
