"count","c"
22186545,"http://dbpedia.org/ontology/Person"
782719,"http://dbpedia.org/ontology/VideoGame"
942387,"http://dbpedia.org/ontology/SportsTeam"
41166,"http://dbpedia.org/ontology/EurovisionSongContestEntry"
626657,"http://dbpedia.org/ontology/AmericanFootballPlayer"
223764,"http://dbpedia.org/ontology/Stadium"
32928,"http://dbpedia.org/ontology/Park"
65354,"http://dbpedia.org/ontology/MusicGenre"
44061,"http://dbpedia.org/ontology/Architect"
20004,"http://dbpedia.org/ontology/Race"
91431,"http://dbpedia.org/ontology/GaelicGamesPlayer"
32829,"http://dbpedia.org/ontology/Fern"
2761,"http://dbpedia.org/ontology/LaunchPad"
326,"http://dbpedia.org/ontology/Ginkgo"
8073,"http://dbpedia.org/ontology/AmericanFootballTeam"
3903660,"http://dbpedia.org/ontology/SoccerPlayer"
97609,"http://dbpedia.org/ontology/Senator"
2025946,"http://dbpedia.org/ontology/MusicalArtist"
3883130,"http://dbpedia.org/ontology/Album"
11484166,"http://dbpedia.org/ontology/Work"
6200052,"http://dbpedia.org/ontology/Eukaryote"
92054,"http://dbpedia.org/ontology/RecordLabel"
80557,"http://dbpedia.org/ontology/Crustacean"
76973,"http://dbpedia.org/ontology/AdultActor"
266950,"http://dbpedia.org/ontology/Fungus"
853039,"http://dbpedia.org/ontology/BaseballPlayer"
95609,"http://dbpedia.org/ontology/Magazine"
94649,"http://dbpedia.org/ontology/Arachnid"
10962,"http://dbpedia.org/ontology/HockeyTeam"
8113,"http://dbpedia.org/ontology/College"
12148968,"http://dbpedia.org/ontology/Settlement"
1092594,"http://dbpedia.org/ontology/MilitaryPerson"
404224,"http://dbpedia.org/ontology/Mollusca"
1782821,"http://dbpedia.org/ontology/Plant"
69475,"http://dbpedia.org/ontology/MountainRange"
308885,"http://dbpedia.org/ontology/Station"
9807,"http://dbpedia.org/ontology/Muscle"
462008,"http://dbpedia.org/ontology/Infrastructure"
4940,"http://dbpedia.org/ontology/Cave"
37122,"http://dbpedia.org/ontology/LunarCrater"
54454,"http://dbpedia.org/ontology/WorldHeritageSite"
459454,"http://dbpedia.org/ontology/RadioStation"
147808,"http://dbpedia.org/ontology/Cyclist"
10616,"http://dbpedia.org/ontology/Rocket"
1023,"http://dbpedia.org/ontology/LacrosseLeague"
1231,"http://dbpedia.org/ontology/SpaceStation"
27411,"http://dbpedia.org/ontology/YearInSpaceflight"
339,"http://dbpedia.org/ontology/VideogamesLeague"
782,"http://dbpedia.org/ontology/CanadianFootballLeague"
624830,"http://dbpedia.org/ontology/Writer"
190297,"http://dbpedia.org/ontology/ChemicalCompound"
