"count","c"
187,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106"
136,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133"
1112,"http://xmlns.com/foaf/0.1/Person"
233,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112"
165,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126"
29,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType137"
259,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType89"
61,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149"
241,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96"
304,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90"
193,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111"
270,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56"
255,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92"
215,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107"
185,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94"
227,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType109"
61,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141"
323,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77"
9504,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature"
115,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134"
150,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136"
110,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147"
215,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104"
278,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114"
190,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99"
308,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75"
192,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93"
194,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100"
161,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType127"
215,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124"
219,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87"
12991,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
325,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67"
126,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117"
182,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110"
212,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98"
198,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73"
341,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType62"
