count,c
103,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14
176,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13
142,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12
4473,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
149,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11
174,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18
191,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
180,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
164,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
1908,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
2032,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
67,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
268,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7
169,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
157,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9
170,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
149,http://xmlns.com/foaf/0.1/Person
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
194,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10
2769,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
