count,c
289,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
6,http://xmlns.com/foaf/0.1/Person
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
