"count","c"
244,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15"
289,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8"
10822,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor"
21,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer"
301,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18"
233,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12"
279,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13"
4995,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature"
559,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7"
125,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType"
336,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer"
371,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10"
123,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21"
300,"http://xmlns.com/foaf/0.1/Person"
3907,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
236,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11"
127,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14"
287,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16"
254,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9"
268,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6"

