count,c
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69
46,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133
36,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType106
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118
503,http://xmlns.com/foaf/0.1/Person
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144
4745,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117
40,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType129
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType84
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType59
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148
28,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType150
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType123
40,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType135
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147
42,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType62
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141
28,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType89
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77
2000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
151,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType138
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93
28,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType81
40,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType65
10000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType102
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126
46,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType109
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType80
40,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType64
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType125
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType137
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType131
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143
20000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
44,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType83
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType71
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType130
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78
36,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType66
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType127
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94
30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType82
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType139
24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType70
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115
