count,c
26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
689,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
99,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType5
46,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4
122,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
257,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
25,http://xmlns.com/foaf/0.1/Person
613,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
397,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
