count,p
100,http://purl.org/stuff/rev#text
308,http://www.w3.org/2000/01/rdf-schema#comment
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
66,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3
6,http://www.w3.org/2000/01/rdf-schema#subClassOf
78,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
213,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
614,http://purl.org/dc/elements/1.1/publisher
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
100,http://purl.org/dc/elements/1.1/title
6,http://xmlns.com/foaf/0.1/mbox_sha1sum
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor
6,http://xmlns.com/foaf/0.1/name
2,http://xmlns.com/foaf/0.1/homepage
308,http://www.w3.org/2000/01/rdf-schema#label
67,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4
78,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
624,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
100,http://purl.org/stuff/rev#reviewer
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom
200,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price
614,http://purl.org/dc/elements/1.1/date
