"count","p"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country"
756,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays"
19811,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price"
469,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
187,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
754,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
36,"http://purl.org/dc/elements/1.1/publisher"
5902,"http://www.w3.org/2000/01/rdf-schema#label"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4"
55,"http://www.w3.org/2000/01/rdf-schema#subClassOf"
430,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
103,"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
989,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
10000,"http://purl.org/dc/elements/1.1/title"
365,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2"
502,"http://xmlns.com/foaf/0.1/name"
10000,"http://purl.org/stuff/rev#text"
1294,"http://purl.org/dc/elements/1.1/date"
188,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3"
34,"http://xmlns.com/foaf/0.1/homepage"
503,"http://xmlns.com/foaf/0.1/mbox_sha1sum"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor"
492,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
551,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
206,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6"
5930,"http://www.w3.org/2000/01/rdf-schema#comment"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3"
4221,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
502,"http://purl.org/stuff/rev#reviewer"
743,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
22,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
179,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo"

