count,p
1000,http://purl.org/stuff/rev#text
1124,http://www.w3.org/2000/01/rdf-schema#comment
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3
5,http://www.w3.org/2000/01/rdf-schema#subClassOf
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/deliveryDays
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
810,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
53,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
6,http://purl.org/dc/elements/1.1/publisher
44,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
1000,http://purl.org/dc/elements/1.1/title
50,http://xmlns.com/foaf/0.1/mbox_sha1sum
99,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor
96,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
50,http://xmlns.com/foaf/0.1/name
4,http://xmlns.com/foaf/0.1/homepage
1123,http://www.w3.org/2000/01/rdf-schema#label
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
174,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validTo
49,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
22,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
50,http://purl.org/stuff/rev#reviewer
347,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate
17,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor
53,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
95,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
2000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/offerWebpage
95,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
178,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom
1998,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/price
433,http://purl.org/dc/elements/1.1/date
