"count","c"
149,"http://xmlns.com/foaf/0.1/Person"
149,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11"
170,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8"
169,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6"
176,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13"
2032,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature"
157,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9"
268,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7"
180,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16"
1908,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
4473,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer"
164,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor"
67,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType"
194,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer"
174,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21"
2769,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review"
191,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17"
142,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12"
103,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14"

