count,c
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12
2000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
100,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product
999,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
21,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer
50,http://xmlns.com/foaf/0.1/Person
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
